errorNum	errorId	userId	filename	errorType	delay	row	occurredTimestamp	displayedTimestamp	solvedTimestamp	detailFirstOpenedTimestamp	detailLastOpenedTimestamp	solved	displayed	detailOpened	errorDuration	displayedDuration	classActiveDuration	firstDetailToSolvedDuration	lastDetailToSolvedDuration	detailOpenedDelay	updatedCount	setCursorCount	detailOpenedCount	classActivatedCount
5317	433002182	52_23_21_52_25_110_16	Pit.java	field is never used	60000	6	1518788050722	0	1518788051118	0	0	true	false	false	396	0	396	0	0	0	1	0	0	1
3084	336096585	0_21_93_34_33_0_16	Player.java	if statement has empty body	15000	70	1518774809353	0	1518774815634	0	0	true	false	false	6281	0	6281	0	0	0	1	0	0	1
4318	-1067244721	24_102_38_44_103_59_16	Config.java	field is never used	60000	29	1518773722606	1518774611207	0	0	0	false	true	false	3211425	118052	178052	0	0	0	1	0	0	18
461	-888768052	0_21_93_34_37_0_15	GameManager.java	statement expected	60000	96	1518690064964	0	1518690065569	0	0	true	false	false	605	0	605	0	0	0	1	0	0	1
3086	336096585	0_21_93_34_33_0_16	Player.java	if statement has empty body	15000	70	1518774819369	0	1518774822509	0	0	true	false	false	3140	0	3140	0	0	0	1	0	0	1
40	450589753	0_21_93_34_24_0_15	Pit.java	missing return statement	60000	33	1518688225594	1518688285594	1518688440502	0	0	true	true	false	214908	154908	214908	0	0	0	5	0	0	1
3766	1785718624	0_21_93_34_44_0_16	GameManager.java	variable is never used	60000	115	1518777508196	0	1518777509350	0	0	true	false	false	1154	0	1154	0	0	0	1	0	0	1
3823	424504515	0_21_93_34_47_0_16	Pit.java	parameter is never used	30000	11	1518775095263	0	1518775095969	0	0	true	false	false	706	0	706	0	0	0	1	0	0	1
1999	-208617396	52_23_21_52_22_61_15	PitListener.java	field is never used	60000	2	1518702514906	0	1518702515297	0	0	true	false	false	391	0	391	0	0	0	1	0	0	1
3006	-673656968	0_21_93_34_31_0_16	Pit.java	variable is never used	60000	24	1518774576314	0	1518774590896	0	0	true	false	false	14582	0	14582	0	0	0	1	0	0	1
5133	-352422183	52_23_21_52_22_87_16	Pit.java	field is never used	60000	7	1518789843658	0	1518789859799	0	0	true	false	false	16141	0	16141	0	0	0	1	0	0	1
5698	287721439	52_23_21_52_33_116_16	Pit.java	field is never used	60000	9	1518790696255	0	1518790697223	0	0	true	false	false	968	0	968	0	0	0	1	0	0	1
3621	1058805026	0_21_93_34_43_0_16	Pit.java	field is never used	60000	24	1518774770505	0	1518774772018	0	0	true	false	false	1513	0	1513	0	0	0	1	0	0	1
5624	-1437348834	52_23_21_52_33_116_16	Pit.java	statement expected	60000	30	1518788915898	0	1518788944001	0	0	true	false	false	28103	0	28103	0	0	0	8	0	0	1
1476	692708272	24_102_38_44_98_14_15	Pit.java	field is never used	60000	9	1518687469126	0	1518687469674	0	0	true	false	false	548	0	548	0	0	0	1	0	0	1
1802	-2000267628	52_23_21_52_19_45_15	Pit.java	variable is never used	60000	8	1518702430469	0	1518702430910	0	0	true	false	false	441	0	441	0	0	0	1	0	0	1
4894	-1067244721	52_23_21_52_18_83_16	Config.java	field is never used	60000	29	1518787040380	0	0	0	0	false	false	false	36529	0	36529	0	0	0	1	0	0	1
5792	178877960	52_23_21_52_80_65_16	PitListener.java	field is never used	60000	3	1518791142619	0	1518791143652	0	0	true	false	false	1033	0	1033	0	0	0	1	0	0	1
2222	1472426617	52_23_21_52_24_80_15	GameManager.java	missing return statement	60000	76	1518703814318	0	1518703820967	0	0	true	false	false	6649	0	6649	0	0	0	2	0	0	1
3081	-1282416884	0_21_93_34_33_0_16	Player.java	variable is never used	60000	84	1518774776689	0	1518774778064	0	0	true	false	false	1375	0	1375	0	0	0	1	0	0	1
3431	-1873895737	0_21_93_34_40_0_16	Pit.java	parameter is never used	30000	10	1518774177342	1518774214473	1518774328290	0	0	true	true	false	150948	77990	107990	0	0	0	5	0	0	5
3087	-1282416884	0_21_93_34_33_0_16	Player.java	variable is never used	60000	86	1518774822509	0	1518774823462	0	0	true	false	false	953	0	953	0	0	0	1	0	0	1
5135	-352422183	52_23_21_52_22_87_16	Pit.java	field is never used	60000	7	1518789897554	0	1518789898601	0	0	true	false	false	1047	0	1047	0	0	0	1	0	0	1
2348	-1678597162	52_23_21_52_26_34_15	Pit.java	variable is never used	60000	23	1518703290706	1518703350706	1518703368558	0	0	true	true	false	77852	17852	77852	0	0	0	14	0	0	1
2219	1472426617	52_23_21_52_24_80_15	GameManager.java	missing return statement	60000	77	1518703781996	0	1518703786027	0	0	true	false	false	4031	0	4031	0	0	0	2	0	0	1
4354	-445743725	24_102_38_44_103_59_16	Pit.java	parameter is never used	30000	9	1518774645462	0	1518774646134	0	0	true	false	false	672	0	672	0	0	0	1	0	0	1
1202	1199615595	24_102_38_44_43_51_15	Pit.java	field is never used	60000	17	1518690006016	0	0	0	0	false	false	false	147404	0	15898	0	0	0	2	0	0	2
2217	1472426617	52_23_21_52_24_80_15	GameManager.java	missing return statement	60000	75	1518703738544	0	1518703743185	0	0	true	false	false	4641	0	4641	0	0	0	1	0	0	1
2218	1472426617	52_23_21_52_24_80_15	GameManager.java	missing return statement	60000	75	1518703750383	0	1518703753305	0	0	true	false	false	2922	0	2922	0	0	0	1	0	0	1
3318	949216314	0_21_93_34_37_0_16	pit.java	variable is never used	60000	18	1518774535001	1518774595001	1518774645898	0	0	true	true	false	110897	50897	110897	0	0	0	1	0	0	1
3886	1651891807	0_21_93_34_47_0_16	GameManager.java	field is never used	60000	25	1518776171798	0	1518776172663	0	0	true	false	false	865	0	865	0	0	0	1	0	0	1
2981	-1810447664	0_21_93_34_31_0_16	Pit.java	field is never used	60000	16	1518774235737	0	1518774237249	0	0	true	false	false	1512	0	1512	0	0	0	1	0	0	1
2009	-1222021603	52_23_21_52_22_61_15	Pit.java	parameter is never used	30000	9	1518702914088	0	1518702927201	0	0	true	false	false	13113	0	13113	0	0	0	2	0	0	1
3316	949216314	0_21_93_34_37_0_16	pit.java	variable is never used	60000	18	1518774511986	0	1518774521501	0	0	true	false	false	9515	0	9515	0	0	0	1	0	0	1
2591	-352422183	52_23_21_52_33_116_15	Pit.java	field is never used	60000	14	1518702796031	1518702901374	1518703567841	1518703154943	1518703154943	true	true	true	771810	537629	597629	412898	412898	253569	12	0	1	16
4722	-2123372822	52_23_21_52_18_103_16	JumpAndRun.java	access can be private	15000	13	1518786644260	1518786659260	1518786711299	1518786679419	1518786679419	true	true	true	67039	52039	67039	31880	31880	0	1	0	1	1
3462	-736422198	0_21_93_34_40_0_16	GameManager.java	variable is never used	60000	53	1518774700296	0	1518774704784	0	0	true	false	false	4488	0	4488	0	0	0	1	0	0	1
3675	-71113505	0_21_93_34_44_0_16	Pit.java	field is never used	60000	9	1518773984625	0	1518773985704	0	0	true	false	false	1079	0	1079	0	0	0	1	0	0	1
3699	-1722829502	0_21_93_34_44_0_16	Pit.java	field is never used	60000	27	1518774453704	0	1518774454695	0	0	true	false	false	991	0	991	0	0	0	1	0	0	1
2556	1538659190	52_23_21_52_32_13_15	Pit.java	field is never used	60000	34	1518705019903	0	1518705021528	0	0	true	false	false	1625	0	1625	0	0	0	1	0	0	1
2213	1081794195	52_23_21_52_24_80_15	Pit.java	parameter is never used	30000	15	1518703488164	0	1518703492368	0	0	true	false	false	4204	0	4204	0	0	0	1	0	0	1
2717	-352422183	0_21_93_34_27_2_16	Pit.java	field is never used	60000	7	1518774635070	0	1518774635758	0	0	true	false	false	688	0	688	0	0	0	1	0	0	1
2614	400110703	52_23_21_52_33_116_15	Pit.java	parameter is never used	30000	19	1518703410830	0	1518703411667	0	0	true	false	false	837	0	837	0	0	0	1	0	0	1
2719	-352422183	0_21_93_34_27_2_16	Pit.java	field is never used	60000	7	1518774636414	0	1518774638586	0	0	true	false	false	2172	0	2172	0	0	0	1	0	0	1
3465	-736422198	0_21_93_34_40_0_16	GameManager.java	variable is never used	60000	53	1518774769659	0	1518774770668	0	0	true	false	false	1009	0	1009	0	0	0	1	0	0	1
5768	1513622696	52_23_21_52_80_65_16	Pit.java	field is never used	60000	46	1518790031219	0	1518790031907	0	0	true	false	false	688	0	688	0	0	0	1	0	0	1
4423	1592052898	24_102_38_44_41_57_16	Pit.java	field is never used	60000	23	1518774236384	0	1518774237619	0	0	true	false	false	1235	0	1235	0	0	0	1	0	0	1
3863	839397472	0_21_93_34_47_0_16	Pit.java	variable is never used	60000	32	1518775372292	0	1518775372745	0	0	true	false	false	453	0	453	0	0	0	1	0	0	1
3966	357196577	0_21_93_34_49_0_16	Obstacle.java	field is never used	60000	8	1518774006685	0	1518774007810	0	0	true	false	false	1125	0	1125	0	0	0	1	0	0	1
4971	134496617	52_23_21_52_19_92_16	Pit.java	field is never used	60000	8	1518788705185	0	1518788706357	0	0	true	false	false	1172	0	1172	0	0	0	1	0	0	1
5342	2037416159	52_23_21_52_25_110_16	Pit.java	field is never used	60000	9	1518788861897	1518788921897	1518788992412	0	0	true	true	false	130515	61544	121544	0	0	0	1	0	0	2
5617	768281719	52_23_21_52_33_116_16	Pit.java	field is never used	60000	15	1518788422727	0	1518788423243	0	0	true	false	false	516	0	516	0	0	0	1	0	0	1
2243	-1222021603	52_23_21_52_25_110_15	Pit.java	parameter is never used	30000	13	1518703279499	1518703321145	1518703330893	0	0	true	true	false	51394	8127	38127	0	0	0	1	0	0	6
4791	1094465895	52_23_21_52_18_111_16	pit.java	field is never used	60000	6	1518788556944	0	1518788557724	0	0	true	false	false	780	0	780	0	0	0	1	0	0	1
3855	479729426	0_21_93_34_47_0_16	Pit.java	variable is never used	60000	32	1518775364366	0	1518775365885	0	0	true	false	false	1519	0	1519	0	0	0	1	0	0	1
4012	-660090742	0_21_93_34_49_0_16	Obstacle.java	statement expected	60000	30	1518775450771	0	1518775452573	0	0	true	false	false	1802	0	1802	0	0	0	1	0	0	1
4499	1354777055	24_102_38_44_43_62_16	Pit.java	field is never used	60000	7	1518774023615	1518774083615	1518774181361	0	0	true	true	false	157746	97746	157746	0	0	0	2	0	0	1
4793	1094465895	52_23_21_52_18_111_16	pit.java	field is never used	60000	6	1518788558804	0	1518788559252	0	0	true	false	false	448	0	448	0	0	0	1	0	0	1
5184	-783121874	52_23_21_52_23_106_16	Pit.java	return is unnecessary as the last statement in a void method	15000	27	1518788651374	0	1518788656772	0	0	true	false	false	5398	0	5398	0	0	0	1	0	0	1
50	-608811873	0_21_93_34_24_0_15	Pit.java	field is never used	60000	8	1518688300668	0	1518688301152	0	0	true	false	false	484	0	484	0	0	0	1	0	0	1
4636	-1483681889	52_23_21_52_16_93_16	Pit.java	field is never used	60000	5	1518789080359	0	1518789081140	0	0	true	false	false	781	0	781	0	0	0	1	0	0	1
1130	-510872221	24_102_38_44_43_51_15	Pit.java	parameter is never used	30000	14	1518687679024	1518687711577	1518687715351	0	0	true	true	false	36327	3774	33774	0	0	0	1	0	0	2
5494	-352422183	52_23_21_52_32_13_16	Pit.java	field is never used	60000	9	1518788886204	0	1518788887107	0	0	true	false	false	903	0	903	0	0	0	1	0	0	1
3242	1348698655	0_21_93_34_35_0_16	Pit.java	field is never used	60000	18	1518775196033	0	1518775196837	0	0	true	false	false	804	0	804	0	0	0	1	0	0	1
1538	1263885635	24_102_38_44_98_14_15	GameManager.java	field is never used	60000	77	1518688783319	0	1518688783866	0	0	true	false	false	547	0	547	0	0	0	1	0	0	1
1463	106675054	24_102_38_44_98_101_15	GameManager.java	return is unnecessary as the last statement in a void method	15000	47	1518690788947	1518690803947	1518690845136	0	0	true	true	false	56189	41189	56189	0	0	0	1	0	0	1
1768	1565816821	52_23_21_52_18_83_15	JumpAndRun.java	variable is never used	60000	30	1518702055080	0	1518702055846	0	0	true	false	false	766	0	766	0	0	0	1	0	0	1
2710	-352422183	0_21_93_34_27_2_16	Pit.java	field is never used	60000	6	1518774532216	0	1518774564600	0	0	true	false	false	32384	0	32384	0	0	0	1	0	0	1
4340	2008565183	24_102_38_44_103_59_16	GameManager.java	field is never used	60000	57	1518774479033	0	1518774479970	0	0	true	false	false	937	0	937	0	0	0	1	0	0	1
5236	1244830434	52_23_21_52_24_80_16	Pit.java	variable is never used	60000	15	1518787759635	1518787819635	1518787886544	0	0	true	true	false	126909	50423	110423	0	0	0	5	0	0	3
210	-1554288720	0_21_93_34_28_0_15	Pit.java	access can be private	15000	15	1518689770211	0	1518689772977	0	0	true	false	false	2766	0	2766	0	0	0	1	0	0	1
749	-706128993	0_21_93_34_47_0_15	Config.java	field is never used	60000	30	1518685596373	1518688256561	0	0	0	false	true	false	3121774	108158	168158	0	0	0	1	0	0	6
1516	1921179571	24_102_38_44_98_14_15	Pit.java	parameter is never used	30000	12	1518687715655	1518687758214	1518688059035	0	0	true	true	false	343380	239586	269586	0	0	0	3	0	0	13
1747	-1695429951	52_23_21_52_18_38_15	GameManager.java	field is never used	60000	24	1518704286165	1518704457950	1518704503930	1518704498828	1518704498828	true	true	true	217765	28819	88819	5102	5102	40878	1	0	1	3
3355	1478928577	0_21_93_34_37_0_16	Config.java	field is never used	60000	31	1518775650960	1518776779643	0	0	0	false	true	false	1363033	62136	122136	0	0	0	1	0	0	14
3458	-954584574	0_21_93_34_40_0_16	Pit.java	field is never used	60000	16	1518774423695	0	1518774424670	0	0	true	false	false	975	0	975	0	0	0	1	0	0	1
5347	1869122971	52_23_21_52_25_110_16	Pit.java	parameter is never used	30000	12	1518789015865	0	1518789017081	0	0	true	false	false	1216	0	1216	0	0	0	1	0	0	1
1682	116219987	52_23_21_52_18_38_15	Pit.java	parameter is never used	30000	11	1518702400043	0	1518702401105	0	0	true	false	false	1062	0	1062	0	0	0	1	0	0	1
4774	-1844563480	52_23_21_52_18_103_16	GameManager.java	field is never used	60000	68	1518790735513	0	1518790735903	0	0	true	false	false	390	0	390	0	0	0	1	0	0	1
2486	-1430665993	52_23_21_52_32_13_15	Pit.java	parameter is never used	30000	5	1518702339820	0	1518702340391	0	0	true	false	false	571	0	571	0	0	0	1	0	0	1
1685	116219987	52_23_21_52_18_38_15	Pit.java	parameter is never used	30000	12	1518702419794	0	1518702421091	0	0	true	false	false	1297	0	1297	0	0	0	1	0	0	1
3029	1071037444	0_21_93_34_31_0_16	GameManager.java	variable is never used	60000	33	1518776002323	0	1518776004537	0	0	true	false	false	2214	0	2214	0	0	0	1	0	0	1
1380	1013860442	24_102_38_44_98_101_15	Pit.java	variable is never used	60000	21	1518687934679	0	1518687992886	0	0	true	false	false	58207	0	58207	0	0	0	2	0	0	1
4023	-1582184392	0_21_93_34_49_0_16	Obstacle.java	cannot return a value from a method with void result type	15000	35	1518775995013	0	1518776004679	0	0	true	false	false	9666	0	9666	0	0	0	1	0	0	1
2117	-2088900652	52_23_21_52_24_100_15	Pit.java	variable is never used	60000	17	1518702354096	0	1518702357100	0	0	true	false	false	3004	0	3004	0	0	0	1	0	0	1
2740	-352422183	0_21_93_34_27_2_16	Pit.java	field is never used	60000	11	1518774864303	0	1518774864772	0	0	true	false	false	469	0	469	0	0	0	1	0	0	1
3053	-71113505	0_21_93_34_33_0_16	Pit.java	field is never used	60000	5	1518773650813	0	1518773652125	0	0	true	false	false	1312	0	1312	0	0	0	1	0	0	1
2119	-2088900652	52_23_21_52_24_100_15	Pit.java	variable is never used	60000	17	1518702389109	0	1518702389557	0	0	true	false	false	448	0	448	0	0	0	1	0	0	1
2741	-352422183	0_21_93_34_27_2_16	Pit.java	field is never used	60000	13	1518774951206	0	1518774953785	0	0	true	false	false	2579	0	2579	0	0	0	1	0	0	1
4174	-1393790717	0_21_93_34_55_0_16	Pit.java	parameter is never used	30000	12	1518777617100	0	1518777632987	0	0	true	false	false	15887	0	15887	0	0	0	2	0	0	1
395	-1463592247	0_21_93_34_34_0_15	Pit.java	parameter is never used	30000	21	1518689723969	0	0	0	0	false	false	false	30803	0	22421	0	0	0	1	0	0	2
2736	-352422183	0_21_93_34_27_2_16	Pit.java	field is never used	60000	11	1518774860241	0	1518774861678	0	0	true	false	false	1437	0	1437	0	0	0	1	0	0	1
1701	1910682152	52_23_21_52_18_38_15	GameManager.java	field is never used	60000	69	1518702777349	0	1518702778568	0	0	true	false	false	1219	0	1219	0	0	0	1	0	0	1
609	1478928577	0_21_93_34_43_0_15	Config.java	field is never used	60000	31	1518688274387	0	0	0	0	false	false	false	806903	0	37856	0	0	0	1	0	0	7
1757	-1695429951	52_23_21_52_18_38_15	GameManager.java	field is never used	60000	24	1518704948904	1518705008904	1518705028399	1518705014715	1518705022736	true	true	true	79495	19495	79495	13684	5663	0	1	1	2	1
5080	1720259788	52_23_21_52_22_61_16	Pit.java	the assigned value is never used	60000	15	1518790329587	1518790457169	0	0	0	false	true	false	230531	18324	78324	0	0	0	1	0	0	5
5337	-824333377	52_23_21_52_25_110_16	Pit.java	field is never used	60000	8	1518788813677	1518788888108	1518788979233	0	0	true	true	false	165556	82154	142154	0	0	0	1	0	0	3
5053	536297663	52_23_21_52_22_61_16	Pit.java	field is never used	60000	24	1518788769792	0	1518788776651	0	0	true	false	false	6859	0	6859	0	0	0	1	0	0	1
1753	-1695429951	52_23_21_52_18_38_15	GameManager.java	field is never used	60000	24	1518704744737	0	1518704765252	0	0	true	false	false	20515	0	20515	0	0	0	1	0	0	1
5661	287721439	52_23_21_52_33_116_16	Pit.java	field is never used	60000	9	1518789242249	0	1518789244593	0	0	true	false	false	2344	0	2344	0	0	0	1	0	0	1
5247	-1705035860	52_23_21_52_24_80_16	Pit.java	variable is never used	60000	20	1518788064488	0	1518788064879	0	0	true	false	false	391	0	391	0	0	0	1	0	0	1
738	-927441824	0_21_93_34_44_0_15	GameManager.java	variable is never used	60000	53	1518690311039	0	1518690311632	0	0	true	false	false	593	0	593	0	0	0	1	0	0	1
4461	590770395	24_102_38_44_41_57_16	GameManager.java	if statement has empty body	15000	81	1518776228032	0	1518776230517	0	0	true	false	false	2485	0	2485	0	0	0	1	0	0	1
2049	1583514335	52_23_21_52_22_61_15	Pit.java	field is never used	60000	8	1518704557176	0	1518704558439	0	0	true	false	false	1263	0	1263	0	0	0	1	0	0	1
4462	590770395	24_102_38_44_41_57_16	GameManager.java	if statement has empty body	15000	88	1518776302533	0	1518776317008	0	0	true	false	false	14475	0	14475	0	0	0	1	0	0	1
1392	1013860442	24_102_38_44_98_101_15	Pit.java	variable is never used	60000	22	1518687996982	0	1518688013234	0	0	true	false	false	16252	0	16252	0	0	0	2	0	0	1
2016	-706128993	52_23_21_52_22_61_15	Config.java	field is never used	60000	30	1518703150514	0	0	0	0	false	false	false	17777	0	17777	0	0	0	1	0	0	1
692	-768862882	0_21_93_34_44_0_15	GameManager.java	statement expected	60000	54	1518689262426	0	1518689465993	0	0	true	false	false	203567	0	51517	0	0	0	7	0	0	3
3100	-768862882	0_21_93_34_33_0_16	GameManager.java	statement expected	60000	74	1518775716179	1518775776179	0	1518777333557	1518777333557	false	true	true	1617378	1418869	1478869	0	0	1557378	1	0	1	4
5120	-1869379745	52_23_21_52_22_87_16	Pit.java	field is never used	60000	6	1518788798391	0	1518788799064	0	0	true	false	false	673	0	673	0	0	0	1	0	0	1
659	1458591935	0_21_93_34_44_0_15	Pit.java	field is never used	60000	10	1518687748400	0	1518687748937	0	0	true	false	false	537	0	537	0	0	0	1	0	0	1
3816	1675800831	0_21_93_34_47_0_16	Pit.java	field is never used	60000	9	1518775084743	0	1518775085668	0	0	true	false	false	925	0	925	0	0	0	1	0	0	1
394	-1873895737	0_21_93_34_34_0_15	Pit.java	parameter is never used	30000	21	1518689719593	0	1518689746006	0	0	true	false	false	26413	0	18031	0	0	0	1	0	0	2
3276	-887179573	0_21_93_34_35_0_16	GameManager.java	field is never used	60000	45	1518776580053	0	1518776580739	0	0	true	false	false	686	0	686	0	0	0	1	0	0	1
2815	-504398622	0_21_93_34_29_0_16	Pit.java	field is never used	60000	15	1518774353482	0	1518774354395	0	0	true	false	false	913	0	913	0	0	0	1	0	0	1
3761	-357688672	0_21_93_34_44_0_16	GameManager.java	variable is never used	60000	113	1518777485837	1518777545837	1518777547136	0	0	true	true	false	61299	1299	61299	0	0	0	1	0	0	1
1091	-510872221	24_102_38_44_41_57_15	Pit.java	parameter is never used	30000	11	1518689259914	1518689289914	1518689299639	0	0	true	true	false	39725	9725	39725	0	0	0	1	0	0	1
5483	-305008705	52_23_21_52_32_13_16	Pit.java	field is never used	60000	31	1518788619194	0	1518788620802	0	0	true	false	false	1608	0	1608	0	0	0	1	0	0	1
5600	-404792064	52_23_21_52_33_116_16	Pit.java	variable is never used	60000	27	1518788248283	0	1518788262147	0	0	true	false	false	13864	0	13864	0	0	0	1	0	0	1
2099	-1707210957	52_23_21_52_23_106_15	Pit.java	parameter is never used	30000	11	1518703457245	0	1518703485631	0	0	true	false	false	28386	0	19917	0	0	0	1	0	0	3
2097	-1707210957	52_23_21_52_23_106_15	Pit.java	parameter is never used	30000	11	1518703454526	0	1518703456042	0	0	true	false	false	1516	0	1516	0	0	0	1	0	0	1
801	590770395	0_21_93_34_47_0_15	GameManager.java	if statement has empty body	15000	70	1518688110648	0	1518688114086	0	0	true	false	false	3438	0	3438	0	0	0	1	0	0	1
2646	348780256	52_23_21_52_33_116_15	Pit.java	variable is never used	60000	47	1518704467319	0	1518704468929	0	0	true	false	false	1610	0	1610	0	0	0	2	0	0	1
181	-1939498983	0_21_93_34_28_0_15	Config.java	field is never used	60000	27	1518687861400	1518688253473	0	0	0	false	true	false	1684312	72559	132559	0	0	0	1	0	0	12
577	-1437348834	0_21_93_34_40_0_15	Pit.java	statement expected	60000	30	1518690323821	0	1518690350003	0	0	true	false	false	26182	0	26182	0	0	0	7	0	0	1
800	590770395	0_21_93_34_47_0_15	GameManager.java	if statement has empty body	15000	70	1518688088794	1518688103794	1518688108931	0	0	true	true	false	20137	5137	20137	0	0	0	1	0	0	1
314	751225056	0_21_93_34_33_0_15	Pit.java	variable is never used	60000	6	1518688854154	0	1518688978664	0	0	true	false	false	124510	0	23030	0	0	0	1	0	0	2
1671	1299591409	52_23_21_52_18_38_15	Pit.java	field is never used	60000	10	1518702179669	1518702264152	1518702478585	0	0	true	true	false	298916	214433	274433	0	0	0	2	0	0	2
313	751225056	0_21_93_34_33_0_15	Pit.java	variable is never used	60000	6	1518688831088	0	1518688852164	0	0	true	false	false	21076	0	21076	0	0	0	1	0	0	1
802	590770395	0_21_93_34_47_0_15	GameManager.java	if statement has empty body	15000	70	1518688114945	0	1518688116757	0	0	true	false	false	1812	0	1812	0	0	0	1	0	0	1
2046	-822380368	52_23_21_52_22_61_15	GameManager.java	variable is never used	60000	37	1518704165092	0	1518704182268	0	0	true	false	false	17176	0	17176	0	0	0	1	0	0	1
729	-927441824	0_21_93_34_44_0_15	GameManager.java	variable is never used	60000	55	1518690192598	0	1518690197093	0	0	true	false	false	4495	0	4495	0	0	0	2	0	0	1
2899	-1222021603	0_21_93_34_30_0_16	Pit.java	parameter is never used	30000	11	1518774662028	0	1518774677554	0	0	true	false	false	15526	0	15526	0	0	0	1	0	0	1
1066	2089940619	24_102_38_44_40_11_15	Pit.java	field is never used	60000	9	1518689923756	0	1518689924240	0	0	true	false	false	484	0	484	0	0	0	1	0	0	1
432	405745107	0_21_93_34_37_0_15	Pit.java	field is never used	60000	10	1518688397040	0	1518688401030	0	0	true	false	false	3990	0	3990	0	0	0	1	0	0	1
4329	1354777055	24_102_38_44_103_59_16	Pit.java	field is never used	60000	6	1518773976974	1518774038391	1518774200859	0	0	true	true	false	223885	71860	131860	0	0	0	1	0	0	6
4787	1222422241	52_23_21_52_18_111_16	Config.java	field is never used	60000	28	1518787051909	1518788211882	0	0	0	false	true	false	3022859	282240	342240	0	0	0	1	0	0	35
3832	629069886	0_21_93_34_47_0_16	Pit.java	variable is never used	60000	27	1518775249086	0	1518775249775	0	0	true	false	false	689	0	689	0	0	0	1	0	0	1
5226	-1544260269	52_23_21_52_24_80_16	Pit.java	parameter is never used	30000	12	1518787590505	0	1518787591244	0	0	true	false	false	739	0	739	0	0	0	1	0	0	1
5615	-404792064	52_23_21_52_33_116_16	Pit.java	variable is never used	60000	30	1518788298613	0	1518788321865	0	0	true	false	false	23252	0	23252	0	0	0	1	0	0	1
3347	-1295444913	0_21_93_34_37_0_16	pit.java	field is never used	60000	12	1518775552979	0	1518775587661	0	0	true	false	false	34682	0	34682	0	0	0	1	0	0	1
3770	-357688672	0_21_93_34_44_0_16	GameManager.java	variable is never used	60000	113	1518777553915	1518777613915	1518777620171	0	0	true	true	false	66256	6256	66256	0	0	0	1	0	0	1
3720	514791028	0_21_93_34_44_0_16	GameManager.java	variable is never used	60000	72	1518774755113	0	1518774768161	0	0	true	false	false	13048	0	13048	0	0	0	1	0	0	1
4498	-26894881	24_102_38_44_43_62_16	Pit.java	field is never used	60000	6	1518774017520	0	1518774023615	0	0	true	false	false	6095	0	6095	0	0	0	1	0	0	1
5570	1632791487	52_23_21_52_33_116_16	Pit.java	field is never used	60000	8	1518787819828	0	1518787822212	0	0	true	false	false	2384	0	2384	0	0	0	1	0	0	1
1102	-137836717	24_102_38_44_41_57_15	Pit.java	parameter is never used	30000	12	1518689409738	0	1518689410434	0	0	true	false	false	696	0	696	0	0	0	1	0	0	1
978	450589753	24_102_38_44_102_75_15	Pit.java	missing return statement	60000	24	1518688089606	0	1518688091637	0	0	true	false	false	2031	0	2031	0	0	0	2	0	0	1
5573	1632791487	52_23_21_52_33_116_16	Pit.java	field is never used	60000	9	1518787831893	0	1518787832693	0	0	true	false	false	800	0	800	0	0	0	1	0	0	1
1248	-1641511454	24_102_38_44_43_62_15	Pit.java	field is never used	60000	13	1518687942225	1518688002225	1518688119135	0	0	true	true	false	176910	116910	176910	0	0	0	5	0	0	1
2618	1013860442	52_23_21_52_33_116_15	Pit.java	variable is never used	60000	20	1518703561035	0	1518703564767	0	0	true	false	false	3732	0	3732	0	0	0	1	0	0	1
2175	726345775	52_23_21_52_24_80_15	Pit.java	field is never used	60000	6	1518702207792	1518702267792	1518702297188	0	0	true	true	false	89396	29396	89396	0	0	0	1	0	0	1
2932	-1078725023	0_21_93_34_30_0_16	Config.java	field is never used	60000	34	1518775295482	0	0	0	0	false	false	false	380886	0	7465	0	0	0	1	0	0	2
5346	1869122971	52_23_21_52_25_110_16	Pit.java	parameter is never used	30000	12	1518789011783	0	1518789013183	0	0	true	false	false	1400	0	1400	0	0	0	1	0	0	1
1241	-1641511454	24_102_38_44_43_62_15	Pit.java	field is never used	60000	11	1518687899123	0	1518687940262	0	0	true	false	false	41139	0	41139	0	0	0	1	0	0	1
527	-1890920471	0_21_93_34_40_0_15	Pit.java	parameter is never used	30000	10	1518688872304	0	1518688873319	0	0	true	false	false	1015	0	1015	0	0	0	1	0	0	1
2457	-1021579681	52_23_21_52_32_122_15	Pit.java	field is never used	60000	7	1518705053522	0	1518705054366	0	0	true	false	false	844	0	844	0	0	0	1	0	0	1
1419	1669487135	24_102_38_44_98_101_15	GameManager.java	field is never used	60000	55	1518688527849	0	1518688529069	0	0	true	false	false	1220	0	1220	0	0	0	1	0	0	1
936	-706128993	0_21_93_34_49_0_15	Config.java	field is never used	60000	30	1518689094242	1518689173221	0	0	0	false	true	false	198855	37369	97369	0	0	0	1	0	0	6
984	-1136912609	24_102_38_44_102_75_15	GameManager.java	field is never used	60000	56	1518688522267	0	1518688522763	0	0	true	false	false	496	0	496	0	0	0	1	0	0	1
4177	1160309394	0_21_93_34_56_0_16	JumpAndRun.java	condition is always true	15000	23	1518772785521	1518772800521	1518773092698	0	0	true	true	false	307177	292177	307177	0	0	0	1	2	0	1
751	-1939498983	0_21_93_34_47_0_15	Config.java	field is never used	60000	27	1518685596373	1518688256561	0	0	0	false	true	false	2913549	54299	114299	0	0	0	1	0	0	5
